4.45,-169.0830492,-115.9346282
4.45,-169.0830492,-97.63802823
4.45,-169.0830492,-79.34142823
4.45,-169.0830492,-61.04482823
4.45,-169.0830492,-42.74822823
4.45,-169.0830492,-24.45162823
4.45,-169.0830492,-6.15502823
4.45,-169.0830492,12.14157177
4.45,-169.0830492,30.43817177
4.45,-169.0830492,48.73477177
4.45,-169.0830492,67.03137177
4.45,-169.0830492,85.32797177
4.45,-169.0830492,103.6245718
4.45,-169.0830492,121.9211718
4.45,-169.0830492,140.2177718
4.45,-169.0830492,158.5143718
4.45,-169.0830492,176.8109718
4.45,-169.0830492,195.1075718
4.45,-163.65364,-198.2609352
4.45,-163.65364,-179.9642846
4.45,-163.65364,-161.667634
4.45,-163.65364,-143.3709834
4.45,-163.65364,-125.0743328
4.45,-163.65364,-106.7776822
4.45,-163.65364,-88.4810316
4.45,-163.65364,-70.184381
4.45,-163.65364,-51.8877304
4.45,-163.65364,-33.5910798
4.45,-163.65364,-15.2944292
4.45,-163.65364,3.0022214
4.45,-163.65364,21.298872
4.45,-163.65364,39.5955226
4.45,-163.65364,57.8921732
4.45,-163.65364,76.1888238
4.45,-163.65364,94.4854744
4.45,-163.65364,112.782125
4.45,-163.65364,131.0787756
4.45,-163.65364,149.3754262
4.45,-163.65364,167.6720768
4.45,-163.65364,185.9687274
4.45,-163.65364,204.265378
4.45,-158.45364,-207.2675994
4.45,-158.45364,-188.9709488
4.45,-158.45364,-170.6742982
4.45,-158.45364,-152.3776476
4.45,-158.45364,-134.080997
4.45,-158.45364,-115.7843464
4.45,-158.45364,-97.4876958
4.45,-158.45364,-79.1910452
4.45,-158.45364,-60.8943946
4.45,-158.45364,-42.597744
4.45,-158.45364,-24.3010934
4.45,-158.45364,-6.0044428
4.45,-158.45364,12.2922078
4.45,-158.45364,30.5888584
4.45,-158.45364,48.885509
4.45,-158.45364,67.1821596
4.45,-158.45364,85.4788102
4.45,-158.45364,103.7754608
4.45,-158.45364,122.0721114
4.45,-158.45364,140.368762
4.45,-158.45364,158.6654126
4.45,-158.45364,176.9620632
4.45,-158.45364,195.2587138
4.45,-153.25364,-198.2609352
4.45,-153.25364,-179.9642846
4.45,-153.25364,-161.667634
4.45,-153.25364,-143.3709834
4.45,-153.25364,-125.0743328
4.45,-153.25364,-106.7776822
4.45,-153.25364,-88.4810316
4.45,-153.25364,-70.184381
4.45,-153.25364,-51.8877304
4.45,-153.25364,-33.5910798
4.45,-153.25364,-15.2944292
4.45,-153.25364,3.0022214
4.45,-153.25364,21.298872
4.45,-153.25364,39.5955226
4.45,-153.25364,57.8921732
4.45,-153.25364,76.1888238
4.45,-153.25364,94.4854744
4.45,-153.25364,112.782125
4.45,-153.25364,131.0787756
4.45,-153.25364,149.3754262
4.45,-153.25364,167.6720768
4.45,-153.25364,185.9687274
4.45,-153.25364,204.265378
4.45,-147.7923212,-207.4176282
4.45,-147.7923212,-189.1210282
4.45,-147.7923212,-170.8244282
4.45,-147.7923212,-152.5278282
4.45,-147.7923212,-134.2312282
4.45,-147.7923212,-115.9346282
4.45,-147.7923212,-97.63802823
4.45,-147.7923212,-79.34142823
4.45,-147.7923212,-61.04482823
4.45,-147.7923212,-42.74822823
4.45,-147.7923212,-24.45162823
4.45,-147.7923212,-6.15502823
4.45,-147.7923212,12.14157177
4.45,-147.7923212,30.43817177
4.45,-147.7923212,48.73477177
4.45,-147.7923212,67.03137177
4.45,-147.7923212,85.32797177
4.45,-147.7923212,103.6245718
4.45,-147.7923212,121.9211718
4.45,-147.7923212,140.2177718
4.45,-147.7923212,158.5143718
4.45,-147.7923212,176.8109718
4.45,-147.7923212,195.1075718
4.45,-147.7923212,213.4041718
4.45,-142.5923212,-216.4242924
4.45,-142.5923212,-198.1276924
4.45,-142.5923212,-179.8310924
4.45,-142.5923212,-161.5344924
4.45,-142.5923212,-143.2378924
4.45,-142.5923212,-124.9412924
